9.13462,39.2074
9.13462,39.2074

9.13462,39.2074
9.13462,39.2074

9.13462,39.2074
12.4839,41.8947

12.4839,41.8947
9.13462,39.2074

9.13462,39.2074
12.4839,41.8947

12.4839,41.8947
9.13462,39.2074

9.13462,39.2074
8.56028,40.7272

8.56028,40.7272
9.13462,39.2074

13.3995,42.3505
13.3995,42.3505

13.3995,42.3505
13.3995,42.3505

13.3995,42.3505
12.4839,41.8947

12.4839,41.8947
13.3995,42.3505

13.3598,38.1158
13.3598,38.1158

13.3598,38.1158
13.3598,38.1158

9.16145,45.1845
9.16145,45.1845

9.16145,45.1845
9.16145,45.1845

12.4839,41.8947
12.6687,41.8163

12.6687,41.8163
12.4839,41.8947

12.4839,41.8947
13.3995,42.3505

13.3995,42.3505
12.4839,41.8947

12.4839,41.8947
15.0872,37.5021

15.0872,37.5021
12.4839,41.8947

12.4839,41.8947
12.4839,41.8947

12.4839,41.8947
12.4839,41.8947

12.3829,43.0967
12.4839,41.8947

12.4839,41.8947
12.3829,43.0967

16.5987,38.8908
16.2502,39.31

16.2502,39.31
16.5987,38.8908

11.3387,44.4938
11.8818,45.4152

11.8818,45.4152
11.3387,44.4938

11.3387,44.4938
9.18951,45.4643

9.18951,45.4643
11.3387,44.4938

11.3387,44.4938
13.5101,43.5982

13.5101,43.5982
11.3387,44.4938

11.3387,44.4938
16.8512,41.1177

16.8512,41.1177
11.3387,44.4938

11.3387,44.4938
12.4839,41.8947

12.4839,41.8947
11.3387,44.4938

11.3387,44.4938
11.6207,44.8268

11.6207,44.8268
11.3387,44.4938

11.3387,44.4938
11.3387,44.4938

11.3387,44.4938
11.3387,44.4938

11.3387,44.4938
11.25,43.7667

11.25,43.7667
11.3387,44.4938

9.18951,45.4643
9.18951,45.4643

9.18951,45.4643
9.18951,45.4643

9.18951,45.4643
10.2273,45.5248

10.2273,45.5248
9.18951,45.4643

9.18951,45.4643
9.18951,45.4643

9.18951,45.4643
9.18951,45.4643

13.78,45.6486
9.18951,45.4643

9.18951,45.4643
13.78,45.6486

13.78,45.6486
11.8818,45.4152

11.8818,45.4152
13.78,45.6486

14.25,40.8333
14.766,40.678

14.766,40.678
14.25,40.8333

14.25,40.8333
14.6675,41.56

14.6675,41.56
14.25,40.8333

14.25,40.8333
15.0872,37.5021

15.0872,37.5021
14.25,40.8333

14.25,40.8333
12.4839,41.8947

12.4839,41.8947
14.25,40.8333

14.25,40.8333
16.8512,41.1177

16.8512,41.1177
14.25,40.8333

15.5497,38.1933
15.0872,37.5021

15.0872,37.5021
15.5497,38.1933

16.2502,39.31
15.0872,37.5021

15.0872,37.5021
16.2502,39.31

15.0872,37.5021
13.3598,38.1158

13.3598,38.1158
15.0872,37.5021

13.4388,42.0402
12.4839,41.8947

12.4839,41.8947
13.4388,42.0402

11.25,43.7667
11.25,43.7667

11.25,43.7667
11.25,43.7667

11.25,43.7667
10.3966,43.7155

10.3966,43.7155
11.25,43.7667

11.8818,45.4152
12.3267,45.4386

12.3267,45.4386
11.8818,45.4152

11.8818,45.4152
11.8818,45.4152

11.8818,45.4152
11.8818,45.4152

17.9368,40.6277
16.8512,41.1177

16.8512,41.1177
17.9368,40.6277

11.8818,45.4152
9.18951,45.4643

9.18951,45.4643
11.8818,45.4152

11.8818,45.4152
11.1211,46.0679

11.1211,46.0679
11.8818,45.4152

9.18951,45.4643
9.18951,45.4643

9.18951,45.4643
9.18951,45.4643

9.18951,45.4643
9.18951,45.4643

9.18951,45.4643
9.18951,45.4643

11.1211,46.0679
9.18951,45.4643

9.18951,45.4643
11.1211,46.0679

9.18951,45.4643
9.18951,45.4643

9.18951,45.4643
9.18951,45.4643

9.18951,45.4643
8.93386,44.4063

8.93386,44.4063
9.18951,45.4643

9.18951,45.4643
7.68682,45.0705

7.68682,45.0705
9.18951,45.4643

9.18951,45.4643
9.18951,45.4643

9.18951,45.4643
9.18951,45.4643

9.18951,45.4643
12.4839,41.8947

12.4839,41.8947
9.18951,45.4643

9.18951,45.4643
9.16145,45.1845

9.16145,45.1845
9.18951,45.4643

9.18951,45.4643
9.18951,45.4643

9.18951,45.4643
9.18951,45.4643

8.93386,44.4063
10.3966,43.7155

10.3966,43.7155
8.93386,44.4063

7.68682,45.0705
10.3966,43.7155

10.3966,43.7155
7.68682,45.0705

15.8086,40.6443
16.8512,41.1177

16.8512,41.1177
15.8086,40.6443

12.6687,41.8163
12.4839,41.8947

12.4839,41.8947
12.6687,41.8163

13.5101,43.5982
12.6363,43.7262

12.6363,43.7262
13.5101,43.5982

16.6016,40.6685
16.8512,41.1177

16.8512,41.1177
16.6016,40.6685

18.172,40.357
16.8512,41.1177

16.8512,41.1177
18.172,40.357

16.8512,41.1177
15.5493,41.4609

15.5493,41.4609
16.8512,41.1177

12.4839,41.8947
10.3966,43.7155

10.3966,43.7155
12.4839,41.8947

