0.5 0.5 0.5 0.5 0.5
0.51 0.5199920031987205 0.5299680383539752 0.5399201851683663 0.5498405993301997
0.52 0.5399361022364217 0.5597452229299363 0.5793658843337324 0.598738963918565
0.53 0.5597847748106816 0.5891452314998021 0.6178841740613784 0.6458213702463399
0.54 0.5794912559618443 0.6179905808477238 0.6550632209268789 0.6903408426648707
0.55 0.5990099009900991 0.6461165048543691 0.6905480615036319 0.7317174011812814
0.56 0.6182965299684544 0.6733742331288346 0.7240514917918468 0.7695567876945093
0.57 0.6373087485288347 0.6996335474121645 0.7553596108195305 0.8036485310214162
0.58 0.6560062402496099 0.724784546805349 0.7843322295683338 0.8339475711773613
0.59 0.6743510267338241 0.7487386073641997 0.8108988871267998 0.8605453534357148
0.6 0.6923076923076923 0.7714285714285714 0.8350515463917525 0.8836363636363637
0.61 0.7098435711560472 0.7928082431016416 0.856835161364224 0.9034850016660952
0.62 0.726928895612708 0.8128512960436562 0.8763372497964591 0.9203961067665426
0.63 0.743536905207943 0.8315497173262387 0.8936774250498749 0.9346908734903306
0.64 0.7596439169139466 0.8489119170984456 0.9089976004549427 0.9466886355941768
0.65 0.7752293577981652 0.8649606299212599 0.9224533298882502 0.9566941509920125
0.66 0.7902757619738753 0.8797307221542229 0.9342065253867449 0.96498956362
0.67 0.804768734313374 0.8932670032670033 0.9444196154274805 0.9718300541907008
0.68 0.8186968838526912 0.9056221198156682 0.9532510814111418 0.977442216676706
0.69 0.8320517301642781 0.9168545911247559 0.9608522311516575 0.9820243228233512
0.7 0.8448275862068965 0.927027027027027 0.967365028203062 0.9857478005865102
0.71 0.857021421285277 0.9362045513994245 0.9729207845242853 0.9887594159279086
0.72 0.8686327077747988 0.9444534412955464 0.9776395317432969 0.9911837912268048
0.73 0.8796632551997359 0.9518399804257401 0.9816299052302061 0.9931260103079376
0.74 0.8901170351105332 0.9584295175023653 0.9849893993972846 0.9946741494866619
0.75 0.9 0.9642857142857143 0.9878048780487805 0.9959016393442623
0.76 0.9093198992443325 0.9694699646643109 0.9901532476807707 0.996869407679533
0.77 0.9180860947661815 0.9740409643695328 0.9921022230142047 0.9976277847672167
0.78 0.9263093788063338 0.9780544105523495 0.9937111321680251 0.9982181716596459
0.79 0.9340017958695002 0.9815628110690823 0.9950317236912755 0.9986744840100605
0.8 0.9411764705882353 0.9846153846153847 0.9961089494163424 0.9990243902439024
0.81 0.9478474429355678 0.9872580345532231 0.9969817061576381 0.9992903656806363
0.82 0.9540295119182747 0.9895333811916727 0.9976835260962561 0.9994905847159886
0.83 0.959738088604068 0.9914808392578464 0.9982432106858627 0.9996396723174867
0.84 0.9649890590809629 0.9931367292225202 0.9986854064712921 0.9997493344756893
0.85 0.9697986577181208 0.9945344129554656 0.9990311236573287 0.9998288852897683
0.86 0.9741833508956798 0.9957044458359424 0.9992981998724425 0.9998856863021828
0.87 0.9781597311966916 0.9966747389132738 0.9995017125588569 0.9999255116854869
0.88 0.9817444219066938 0.9974707259953162 0.9996543439576336 0.9999528510101623
0.89 0.9849539915443919 0.9981155316437774 0.9997667028773035 0.9999711596273823
0.9 0.9878048780487805 0.9986301369863013 0.9998476074367572 0.999983065198984
0.91 0.9903133221717293 0.99903354103142 0.9999043328318086 0.9999905375962251
0.92 0.9924953095684803 0.9993429158110883 0.9999428279442716 0.9999950282573653
0.93 0.9943665210393193 0.9995737541941095 0.9999679043314341 0.9999975841252868
0.94 0.9959422903516681 0.9997400096292729 0.9999834008297945 0.9999989404620327
0.95 0.9972375690607734 0.9998542274052478 0.9999923266984853 0.9999995961390897
0.96 0.998266897746967 0.9999276672694395 0.9999969859272946 0.9999998744132745
0.97 0.9990443830961988 0.9999704174427523 0.9999990850493196 0.9999999717025312
0.98 0.9995836802664447 0.9999915002124947 0.9999998265335045 0.9999999964598668
0.99 0.9998979800040808 0.99999896939091 0.9999999895897966 0.9999999998948464
1.0 1.0 1.0 1.0 1.0
