34875.1,25762.1
48755.4,29915.5

35534.7,30899.6
48755.4,29915.5

35534.7,30899.6
34875.1,25762.1

37776.9,43195
35534.7,30899.6

44568.5,25635.9
48755.4,29915.5

44568.5,25635.9
34875.1,25762.1

44568.5,25635.9
35534.7,30899.6

49478.2,25465.8
48755.4,29915.5

49478.2,25465.8
34875.1,25762.1

49478.2,25465.8
35534.7,30899.6

49478.2,25465.8
44568.5,25635.9

25022.5,34743.3
34875.1,25762.1

25022.5,34743.3
35534.7,30899.6

59661.1,13786.2
50471,6979.91

25521.6,18758
34875.1,25762.1

30990.8,2850.4
26255.7,601.43

18937.8,16139.9
25521.6,18758

46860.7,21914.3
48755.4,29915.5

46860.7,21914.3
34875.1,25762.1

46860.7,21914.3
35534.7,30899.6

46860.7,21914.3
44568.5,25635.9

46860.7,21914.3
49478.2,25465.8

34643.1,39666.9
34875.1,25762.1

34643.1,39666.9
35534.7,30899.6

34643.1,39666.9
37776.9,43195

34643.1,39666.9
25022.5,34743.3

56240.5,22768.6
48755.4,29915.5

56240.5,22768.6
44568.5,25635.9

56240.5,22768.6
49478.2,25465.8

56240.5,22768.6
59661.1,13786.2

56240.5,22768.6
46860.7,21914.3

32379.6,54127.7
37776.9,43195

32379.6,54127.7
34643.1,39666.9

14657.8,9840.54
26255.7,601.43

14657.8,9840.54
25521.6,18758

14657.8,9840.54
18937.8,16139.9

43668,52335.5
37776.9,43195

43668,52335.5
32379.6,54127.7

26960.1,30719.1
34875.1,25762.1

26960.1,30719.1
35534.7,30899.6

26960.1,30719.1
25022.5,34743.3

26960.1,30719.1
25521.6,18758

26960.1,30719.1
34643.1,39666.9

7973.79,5905.43
18937.8,16139.9

7973.79,5905.43
14657.8,9840.54

56322.1,5661
50471,6979.91

56322.1,5661
59661.1,13786.2

21100.7,41682.9
25022.5,34743.3

21100.7,41682.9
34643.1,39666.9

21100.7,41682.9
26960.1,30719.1

24482.2,54867.8
32379.6,54127.7

24482.2,54867.8
21100.7,41682.9

20317.7,23871.2
34875.1,25762.1

20317.7,23871.2
25022.5,34743.3

20317.7,23871.2
25521.6,18758

20317.7,23871.2
18937.8,16139.9

20317.7,23871.2
26960.1,30719.1

49681,46589.4
37776.9,43195

49681,46589.4
43668,52335.5

22347.7,33724.6
34875.1,25762.1

22347.7,33724.6
35534.7,30899.6

22347.7,33724.6
25022.5,34743.3

22347.7,33724.6
34643.1,39666.9

22347.7,33724.6
26960.1,30719.1

22347.7,33724.6
21100.7,41682.9

22347.7,33724.6
20317.7,23871.2

15132.8,56401.8
24482.2,54867.8

27135.8,31344.5
34875.1,25762.1

27135.8,31344.5
35534.7,30899.6

27135.8,31344.5
25022.5,34743.3

27135.8,31344.5
25521.6,18758

27135.8,31344.5
34643.1,39666.9

27135.8,31344.5
26960.1,30719.1

27135.8,31344.5
21100.7,41682.9

27135.8,31344.5
20317.7,23871.2

27135.8,31344.5
22347.7,33724.6

12253.4,58988.5
24482.2,54867.8

12253.4,58988.5
15132.8,56401.8

53185.2,25300.9
48755.4,29915.5

53185.2,25300.9
44568.5,25635.9

53185.2,25300.9
49478.2,25465.8

53185.2,25300.9
59661.1,13786.2

53185.2,25300.9
46860.7,21914.3

53185.2,25300.9
56240.5,22768.6

43912.8,31840.6
48755.4,29915.5

43912.8,31840.6
34875.1,25762.1

43912.8,31840.6
35534.7,30899.6

43912.8,31840.6
37776.9,43195

43912.8,31840.6
44568.5,25635.9

43912.8,31840.6
49478.2,25465.8

43912.8,31840.6
46860.7,21914.3

43912.8,31840.6
34643.1,39666.9

43912.8,31840.6
53185.2,25300.9

22832.6,5840.02
26255.7,601.43

22832.6,5840.02
25521.6,18758

22832.6,5840.02
30990.8,2850.4

22832.6,5840.02
18937.8,16139.9

22832.6,5840.02
14657.8,9840.54

22832.6,5840.02
7973.79,5905.43

39335,58733.6
32379.6,54127.7

39335,58733.6
43668,52335.5

18750,30915.8
25022.5,34743.3

18750,30915.8
25521.6,18758

18750,30915.8
18937.8,16139.9

18750,30915.8
26960.1,30719.1

18750,30915.8
21100.7,41682.9

18750,30915.8
20317.7,23871.2

18750,30915.8
22347.7,33724.6

18750,30915.8
27135.8,31344.5

11738.2,12970.3
25521.6,18758

11738.2,12970.3
18937.8,16139.9

11738.2,12970.3
14657.8,9840.54

11738.2,12970.3
7973.79,5905.43

11738.2,12970.3
20317.7,23871.2

11738.2,12970.3
22832.6,5840.02

29506.3,50590.4
37776.9,43195

29506.3,50590.4
34643.1,39666.9

29506.3,50590.4
32379.6,54127.7

29506.3,50590.4
43668,52335.5

29506.3,50590.4
21100.7,41682.9

29506.3,50590.4
24482.2,54867.8

29506.3,50590.4
39335,58733.6

10167.1,33632.5
25022.5,34743.3

10167.1,33632.5
21100.7,41682.9

10167.1,33632.5
20317.7,23871.2

10167.1,33632.5
22347.7,33724.6

10167.1,33632.5
18750,30915.8

14444.1,13361.7
25521.6,18758

14444.1,13361.7
18937.8,16139.9

14444.1,13361.7
14657.8,9840.54

14444.1,13361.7
7973.79,5905.43

14444.1,13361.7
20317.7,23871.2

14444.1,13361.7
22832.6,5840.02

14444.1,13361.7
11738.2,12970.3

54058.6,15110.1
50471,6979.91

54058.6,15110.1
44568.5,25635.9

54058.6,15110.1
49478.2,25465.8
